242	176852	4.5
242	180261	5.0
243	134785	3.0
243	106658	5.0
243	90340	4.5
243	36487	3.5
243	9963	4.5
243	199839	4.5
243	35650	4.5
243	150478	4.0
243	44434	2.5
243	247604	2.5
243	264696	3.5
243	200452	3.5
243	165183	5.0
243	207356	3.0
243	173599	3.5
254	93576	4.0
254	41737	3.5
254	260375	2.5
254	89760	3.5
254	86948	4.5
254	266151	4.0
254	193590	4.5
254	131257	4.5
254	169786	4.0
254	40764	5.0
254	185662	4.0
254	109887	4.5
254	181957	4.5
254	20166	4.5
254	124364	4.5
254	15181	3.5
254	203345	4.5
254	58020	4.0
254	17889	4.5
254	182521	4.5
254	168698	4.5
254	77820	4.5
388	213377	2.5
388	100391	1.5
388	35402	5.0
388	250253	3.5
388	210642	3.5
388	198549	3.0
388	229566	4.0
507	120264	4.5
507	236639	3.5
507	84430	5.0
507	52528	4.0
507	199700	3.5
507	25814	3.5
507	86948	5.0
507	171807	3.5
507	23393	4.5
507	79835	5.0
507	193960	3.5
507	260329	5.0
507	84451	5.0
507	16688	3.5
507	115365	3.5
507	154738	4.5
638	231426	4.5
638	188552	4.5
638	70410	4.0
638	46868	5.0
638	166813	5.0
638	261539	5.0
638	238577	5.0
638	218034	4.5
638	144690	4.5
638	176436	5.0
638	312	5.0
638	64955	4.5
638	33635	5.0
638	41422	4.5
638	103888	4.0
638	104146	5.0
638	254547	5.0
638	205272	3.5
638	91487	4.5
638	141665	5.0
638	172258	4.5
638	90340	5.0
638	171881	3.5
638	246381	5.0
638	24814	5.0
638	68720	4.5
638	133361	4.5
638	108658	5.0
638	89973	5.0
638	88439	4.5
638	226427	5.0
638	243709	5.0
643	70582	4.0
643	261199	3.5
643	191231	4.0
643	210799	1.0
643	31987	5.0
643	262388	4.0
651	142542	2.0
651	257771	4.0
651	256564	3.5
651	229725	3.0
709	260193	4.5
709	181255	4.5
709	1034	5.0
709	214055	3.5
709	172656	5.0
709	176436	1.5
805	32004	3.5
805	264006	4.0
805	5448	5.0
805	120521	4.0
805	235197	4.5
805	220495	5.0
