64	51296	5.0
64	184544	5.0
64	49060	4.0
64	250632	5.0
64	63756	5.0
64	80336	4.0
64	89746	5.0
64	126004	5.0
64	43509	4.0
64	104612	5.0
64	182301	5.0
108	258256	4.0
108	242384	3.0
108	6770	4.0
108	129027	5.0
108	6837	4.0
108	135650	4.0
108	179513	4.0
108	52874	4.0
108	17036	4.0
108	118698	5.0
216	246144	5.0
216	50787	5.0
216	255542	4.0
216	200262	4.0
216	120330	4.0
216	5549	4.0
216	109295	5.0
216	24469	5.0
216	45526	5.0
216	85304	4.0
216	216214	5.0
424	117953	2.0
424	152578	2.0
424	235556	3.0
424	235905	2.0
424	127337	5.0
424	24258	4.0
424	96911	4.0
424	16208	3.0
424	214932	4.0
424	99991	2.0
424	252248	5.0
424	138585	2.0
424	15706	4.0
424	56495	2.0
424	41172	4.0
444	96176	5.0
444	160535	5.0
444	39288	4.0
444	57017	5.0
444	195146	5.0
444	172315	5.0
444	254285	5.0
444	183550	5.0
444	12079	5.0
458	1346	5.0
458	251403	5.0
458	119221	5.0
458	172555	5.0
458	56653	5.0
458	9425	5.0
458	152661	5.0
458	263703	3.0
458	105402	5.0
458	216731	5.0
458	241466	5.0
458	172863	5.0
492	51296	5.0
492	136384	5.0
492	56194	5.0
492	40079	5.0
492	95558	5.0
492	41351	5.0
492	87528	5.0
492	85066	5.0
492	22599	5.0
492	202988	5.0
492	17549	5.0
492	243535	5.0
492	73329	5.0
492	69682	5.0
492	190912	5.0
492	251349	5.0
492	200280	5.0
492	237115	5.0
492	111581	5.0
492	60095	5.0
700	24516	2.0
700	48872	4.0
700	178985	3.0
700	147280	5.0
700	73137	5.0
700	105938	4.0
700	4932	4.0
700	83236	4.0
700	241466	5.0
700	171709	3.0
700	139268	5.0
741	171907	5.0
741	228881	4.0
741	259368	4.0
741	153353	4.0
741	158765	5.0
741	105869	5.0
741	117809	4.0
741	197330	2.0
741	200181	4.0
741	94550	5.0
741	164085	5.0
826	97552	2.0
826	80513	5.0
826	254948	3.0
826	152277	5.0
826	215607	5.0
826	253752	4.0
826	89994	3.0
826	92109	5.0
826	18526	5.0
826	25461	5.0
879	259217	2.0
879	151457	5.0
900	164923	5.0
900	175004	4.0
909	183552	5.0
909	94550	5.0
909	29861	5.0
909	29863	5.0
909	147304	5.0
909	136585	5.0
909	259210	5.0
909	114445	5.0
909	193488	5.0
909	114386	5.0
909	177749	5.0
909	248598	4.0
909	238361	5.0
944	78672	5.0
944	83106	5.0
944	48311	5.0
1075	178161	4.0
1075	7666	5.0
1075	104612	5.0
1075	224222	5.0
1075	241926	5.0
1075	29319	4.0
1075	41175	4.0
1075	63054	5.0
1075	61554	4.0
1075	196942	4.0
1177	249395	5.0
1177	152009	5.0
1177	45032	4.0
1177	21033	5.0
1177	124250	5.0
1177	200718	5.0
1228	124250	5.0
1228	120243	5.0
1228	143484	5.0
1228	209781	5.0
1439	32321	5.0
1439	32322	5.0
1439	76086	4.0
1439	32319	3.0
1439	53146	5.0
1439	73515	4.0
1439	199868	5.0
1439	194878	5.0
1439	192591	5.0
1463	241921	5.0
1463	153355	5.0
1463	241926	5.0
1463	127431	4.0
1463	241928	5.0
1463	153353	5.0
1463	153291	5.0
1463	120653	4.0
1463	192591	5.0
1463	54928	5.0
1463	153297	4.0
1463	192600	5.0
1463	221039	5.0
1463	126300	5.0
1463	266014	5.0
1463	78499	5.0
1463	63524	5.0
1463	227302	5.0
1463	221094	5.0
1463	147304	5.0
1463	115946	5.0
1463	120166	5.0
1463	178154	4.0
1463	103922	5.0
1463	246583	5.0
1463	241914	5.0
1463	241916	5.0
1463	118442	4.0
1463	241919	4.0
1495	103938	5.0
1495	255355	5.0
1495	137842	5.0
1614	257897	5.0
1614	211555	5.0
1659	128640	5.0
1659	84545	4.0
1659	41218	5.0
1659	169910	5.0
1659	193224	5.0
1659	150700	4.0
1659	89994	4.0
1659	104873	4.0
1659	101837	5.0
1659	138102	5.0
1659	50450	4.0
1659	53396	3.0
1659	15320	4.0
1659	24795	4.0
1659	103902	4.0
1659	104673	5.0
1659	65379	4.0
1659	225782	5.0
1659	130860	5.0
1659	5359	5.0
1659	90229	5.0
1659	189302	4.0
1659	192137	5.0
1659	190008	5.0
1659	102164	4.0
1659	132031	5.0
1758	99361	5.0
1869	54006	5.0
1884	115717	5.0
1884	142601	5.0
1884	102666	3.0
1884	114960	5.0
1884	226321	4.0
1884	93970	3.0
1884	255363	5.0
1884	201492	5.0
1884	124696	4.0
1884	28190	4.0
1884	194849	4.0
1884	194856	5.0
1884	194858	5.0
1884	28973	3.0
1884	163375	5.0
1884	134705	4.0
1884	136757	4.0
1884	255542	5.0
1884	227129	4.0
1884	3134	5.0
1884	28223	5.0
1884	200262	5.0
1884	127201	4.0
1884	207944	3.0
1884	225871	2.0
1884	4435	4.0
1884	155988	5.0
1884	13653	2.0
1884	106169	4.0
1884	138332	5.0
1884	96863	4.0
1884	35170	4.0
1884	209763	5.0
1884	12394	4.0
1884	158573	5.0
1884	99442	4.0
1884	34675	3.0
1884	22132	3.0
1884	46710	5.0
1884	155511	5.0
1884	160378	5.0
1884	130367	4.0
1884	221309	5.0
1884	177279	4.0
1884	45698	5.0
1884	64643	5.0
1884	141446	4.0
1884	17036	5.0
1884	162445	4.0
1884	43288	5.0
1884	39060	5.0
1884	24469	5.0
1884	216214	5.0
1884	193177	4.0
1884	262044	2.0
1884	166046	4.0
1884	76960	5.0
1884	104612	3.0
1884	12453	5.0
1884	27804	4.0
1884	217772	3.0
1884	137842	5.0
1884	144822	5.0
1884	79032	5.0
1884	57017	3.0
1884	24256	3.0
1884	168646	4.0
1884	214561	4.0
1884	42953	5.0
1884	88183	4.0
1884	217557	5.0
1884	214234	5.0
1884	88797	4.0
1884	73185	4.0
1884	135650	4.0
1884	221307	4.0
1884	66374	5.0
1884	11494	4.0
1884	41191	4.0
1884	239081	3.0
1884	126444	4.0
1884	8942	5.0
1884	264949	5.0
1884	249590	5.0
1884	205306	4.0
1884	48380	5.0
1884	203517	5.0
1913	241466	5.0
1921	161456	5.0
1921	3585	5.0
1921	57537	5.0
1921	50227	5.0
1921	67089	5.0
1985	1250	5.0
2001	199348	5.0
2100	197602	5.0
2100	76086	3.0
2100	49762	5.0
2100	94550	5.0
2100	29861	5.0
2159	39040	5.0
2159	242562	1.0
2159	115588	5.0
2159	143751	3.0
2159	191112	3.0
2159	187915	5.0
2159	142604	5.0
2159	142350	4.0
2159	56850	5.0
2159	127253	2.0
2159	163351	5.0
2159	78852	2.0
2159	117021	3.0
2159	209822	5.0
2159	167970	2.0
2159	221603	3.0
2159	104612	4.0
2159	28199	5.0
2159	18986	4.0
2159	15660	5.0
2159	185773	5.0
2159	263474	5.0
2159	109560	5.0
2159	163145	5.0
2159	122938	4.0
2159	213180	5.0
2159	96318	5.0
2159	173505	4.0
2159	165954	4.0
2159	259013	3.0
2159	254049	5.0
2159	42953	1.0
2159	147746	4.0
2159	195302	3.0
2159	197330	2.0
2159	146403	5.0
2159	253966	5.0
2159	261975	4.0
2159	180570	5.0
2159	175326	2.0
2159	93792	4.0
2159	50529	3.0
2159	190563	3.0
2159	10854	5.0
2159	247782	5.0
2159	199907	4.0
2159	2408	5.0
2159	119463	5.0
2159	102625	5.0
2159	38261	4.0
2159	263160	4.0
2159	150010	4.0
2159	114043	5.0
2159	28796	5.0
2159	155389	2.0
2159	124286	5.0
2182	151424	5.0
2182	86081	3.0
2182	255363	5.0
2182	168646	3.0
2182	41793	3.0
2182	142601	5.0
2182	55115	2.0
2182	34255	3.0
2182	114960	4.0
2182	189330	3.0
2182	60247	3.0
2182	115695	4.0
2182	262045	4.0
2182	214240	3.0
2182	172833	3.0
2182	240034	3.0
2182	209763	4.0
2182	114054	3.0
2182	29863	4.0
2182	147304	5.0
2182	118698	5.0
2182	249511	5.0
2182	12396	3.0
2182	28973	3.0
2182	105006	4.0
2182	163375	5.0
2182	37104	2.0
2182	221307	4.0
2182	255542	5.0
2182	164361	3.0
2182	193136	4.0
2182	240187	5.0
2182	48380	5.0
2267	193488	5.0
2267	134705	3.0
2267	137842	3.0
2267	38601	3.0
2267	5833	4.0
2267	183642	4.0
2267	212109	4.0
2267	24287	1.0
2396	51297	5.0
2396	227394	5.0
2396	187525	5.0
2396	252423	5.0
2396	143749	5.0
2396	27594	5.0
2396	50411	5.0
2396	152655	5.0
2396	141533	5.0
2396	108534	5.0
2396	121625	5.0
2396	53807	5.0
2396	105981	5.0
2396	103902	5.0
2396	162949	5.0
2523	217427	5.0
2523	68367	5.0
2543	52600	4.0
2543	132962	1.0
2543	261675	5.0
2543	29316	2.0
2543	170199	5.0
2593	19104	5.0
2593	193224	4.0
2593	108341	5.0
2593	192287	5.0
2596	68257	5.0
2596	129155	5.0
2596	9392	5.0
2596	95985	5.0
2596	100651	5.0
2596	164780	5.0
2596	193392	5.0
2596	241520	5.0
2596	20515	1.0
2596	66455	5.0
2596	4217	5.0
2596	59513	5.0
2596	105402	5.0
2710	90880	5.0
2710	174643	5.0
2710	140547	5.0
2718	214240	4.0
2718	206371	5.0
2718	63756	4.0
2718	107693	4.0
2718	110254	4.0
2718	78829	4.0
2718	232593	4.0
2718	255363	5.0
2718	175326	4.0
2718	166136	3.0
2718	147395	5.0
2821	241985	5.0
2821	106051	5.0
2821	13828	5.0
2821	263429	5.0
2821	93512	5.0
2821	213001	5.0
2821	54928	5.0
2821	93521	5.0
2821	113027	5.0
2821	162517	5.0
2821	59097	5.0
2821	229739	5.0
2821	201821	5.0
2821	57339	5.0
2821	127972	5.0
2821	249318	5.0
2821	98205	5.0
2821	44395	5.0
2821	14191	5.0
2821	94768	5.0
2821	236342	5.0
2821	81400	5.0
2821	37307	5.0
2913	149324	5.0
2913	27613	5.0
2913	194415	5.0
2974	17097	5.0
2974	92562	5.0
2974	107395	5.0
2974	222006	5.0
3338	176288	5.0
3338	11843	5.0
3338	204231	3.0
3338	194856	5.0
3338	48394	5.0
3338	214604	1.0
3338	123629	5.0
3338	224270	5.0
3338	225871	4.0
3338	10536	5.0
3338	206327	4.0
3338	194858	5.0
3338	137725	5.0
3338	24287	4.0
3364	112104	5.0
3364	265810	4.0
3364	105995	5.0
3364	151562	5.0
3364	239574	5.0
3398	86871	5.0
3524	238432	5.0
3524	168906	5.0
3524	175742	5.0
3536	120243	5.0
3607	217936	4.0
3607	232593	5.0
3607	263474	3.0
3607	100516	5.0
3607	10021	3.0
3607	14152	5.0
3607	68857	4.0
3607	23711	5.0
3607	191486	5.0
3607	229861	5.0
3744	255224	5.0
3744	135650	5.0
3797	126584	2.0
3797	156345	4.0
3797	136805	3.0
3797	54934	3.0
3797	184249	4.0
3797	87528	3.0
3797	184521	4.0
3797	8439	3.0
3797	194461	3.0
3797	246751	3.0
3919	109313	5.0
3919	178371	5.0
3919	104612	5.0
3919	138102	5.0
3919	65606	4.0
3919	127719	5.0
3919	92278	5.0
3919	5359	5.0
3919	89810	5.0
3919	213011	5.0
3919	106230	5.0
3919	160535	5.0
3919	40577	3.0
3919	14205	1.0
3919	161279	1.0
3942	51171	5.0
3942	110181	5.0
3942	190504	4.0
3942	54920	4.0
3942	81837	4.0
3942	212717	4.0
3942	139888	4.0
3942	76529	5.0
3942	229938	5.0
3942	81653	4.0
3942	68374	5.0
3942	240313	4.0
3997	221001	5.0
4071	109313	5.0
4071	143749	5.0
4071	31879	5.0
4071	110472	5.0
4071	172555	5.0
4071	10638	4.0
4071	200338	5.0
4071	243606	5.0
4071	39703	4.0
4071	201883	4.0
4071	151557	5.0
4071	68257	5.0
4071	113186	4.0
4071	168753	5.0
4071	59177	4.0
4071	216746	5.0
4071	87816	5.0
4071	212527	4.0
4071	144520	5.0
4071	105002	4.0
4071	145079	5.0
4071	81592	5.0
4071	250425	5.0
4071	34878	5.0
4071	41279	5.0
4071	56129	5.0
4071	28226	5.0
4071	133955	3.0
4071	136772	5.0
4071	17224	5.0
4071	237745	5.0
4071	91595	4.0
4071	155531	4.0
4071	71504	4.0
4071	36945	4.0
4071	105938	5.0
4071	63571	5.0
4071	15358	4.0
4071	224222	5.0
4071	184544	5.0
4071	16208	5.0
4071	50914	5.0
4071	212969	5.0
4071	22122	4.0
4071	88726	1.0
4071	177519	4.0
4071	233202	5.0
4071	175859	5.0
4071	52597	5.0
4071	179062	4.0
4071	236919	4.0
4071	171896	4.0
4071	6091	4.0
4071	165886	4.0
4209	209763	5.0
4209	177279	5.0
4209	259302	1.0
4209	197351	4.0
4209	78360	4.0
4209	188185	5.0
4209	183642	3.0
4209	249511	5.0
4209	237263	3.0
4273	211555	4.0
4273	259156	5.0
4273	176180	5.0
4273	237210	5.0
4273	262655	3.0
4273	118698	4.0
4273	201821	5.0
4273	157263	3.0
4401	162915	5.0
4401	171015	5.0
4401	76136	4.0
4401	257897	3.0
4401	202124	3.0
4401	203631	3.0
4401	109880	3.0
4401	198708	4.0
4401	94550	5.0
4401	148857	5.0
4401	192600	4.0
4401	192153	4.0
4425	152745	4.0
4425	215900	5.0
4425	172121	4.0
4513	40466	5.0
4513	123629	5.0
4513	6645	5.0
4513	47898	2.0
4513	132085	5.0
4513	124698	5.0
4513	166046	5.0
4513	204581	4.0
4534	167970	4.0
4534	21859	3.0
4534	229765	5.0
4534	108838	3.0
4534	50920	5.0
4534	197293	2.0
4534	8718	4.0
4534	96911	5.0
4534	241939	5.0
4534	121940	5.0
4534	135734	5.0
4534	211974	5.0
4534	121916	5.0
4534	88890	5.0
4544	73108	5.0
4544	185237	5.0
4544	66454	5.0
4544	62759	5.0
4544	67077	5.0
4544	263055	5.0
4579	214656	4.0
4579	185217	4.0
4579	28226	5.0
4579	707	3.0
4579	110472	5.0
4579	177644	5.0
4579	148490	5.0
4579	155531	5.0
